count_id,track_id,class,speed_kmh,accel_avg_mps2,vel_1_mps,vel_2_mps,vsp_kw_ton,vkt_km,tier1_co2_g,diff_co2_pct,e2_co2_g,e2_nox_g,e2_fuel_g,e2_hc_g,e2_co_g,e2_pm25_g,e5_co2_g,e5_nox_g,e5_fuel_g,e5_hc_g,e5_co_g,e5_pm25_g
53,360,LCV,57.0,-0.749,0.0,0.0,5.46,0.1,26.8,-49.4,13.56,0.0063,4.41,0.0049,0.0348,0.00025,12.2,0.0026,3.97,0.0026,0.0215,3e-05
54,374,PC,111.8,-0.131,0.0,0.0,12.54,0.1,17.0,-6.1,15.97,0.0085,5.23,0.0053,0.0389,9e-05,14.37,0.0034,4.71,0.0027,0.0234,1e-05
55,378,PC,61.1,-0.523,0.0,0.0,2.03,0.1,17.0,-60.4,6.74,0.0027,2.21,0.0026,0.0183,0.00021,6.06,0.0011,1.99,0.0013,0.011,2e-05
56,384,PC,65.5,-0.177,0.0,0.0,3.61,0.1,17.0,-56.0,7.48,0.0038,2.45,0.0026,0.0186,8e-05,6.73,0.0015,2.2,0.0013,0.0112,1e-05
57,376,PC,55.5,-0.171,0.0,0.0,2.17,0.1,17.0,-61.3,6.57,0.003,2.15,0.0024,0.0172,0.00014,5.91,0.0012,1.94,0.0012,0.0103,1e-05
58,390,HV,70.1,-0.365,0.0,0.0,11.83,0.1,93.8,-78.0,20.6,0.0107,6.74,0.0071,0.0509,0.00022,18.54,0.0043,6.07,0.0036,0.0306,2e-05
59,406,PC,53.1,-0.076,0.0,0.0,3.54,0.1,17.0,-35.3,10.99,0.0049,3.6,0.0041,0.0289,0.00026,9.9,0.002,3.24,0.002,0.0174,3e-05
60,407,PC,75.2,0.028,0.0,0.0,6.67,0.1,17.0,-31.1,11.72,0.0063,3.84,0.0039,0.0284,5e-05,10.55,0.0025,3.45,0.0019,0.017,0.0
61,423,SUV,53.1,-0.507,0.0,0.0,2.52,0.1,21.5,-47.5,11.3,0.0054,3.7,0.0045,0.0313,0.0003,10.17,0.0022,3.33,0.0022,0.0188,3e-05
62,408,MBT,72.6,-0.961,0.0,0.0,5.06,0.1,27.1,-56.2,11.86,0.0074,3.84,0.0049,0.0289,0.00064,10.67,0.004,3.46,0.0027,0.0178,6e-05
